+-------+--------------+-------+---------------+----------------------------+
|   id  |     name     | level |     class     |            race            |
| 15270 |   Noksink    |   11  |  Чернокнижник |           Гоблин           |
| 15271 |  Мидоринка   |   11  |    Паладин    |        Ночной эльф         |
| 15272 | Lovetoblood  |   10  |  Чернокнижник |           Дреней           |
| 15273 | Рыбийпотрох  |   10  |     Друид     |           Таурен           |
| 15274 |    Эффира    |   10  |      Маг      |           Дреней           |
| 15275 | Superkrutoi  |   9   |      Воин     |         Эльф крови         |
| 15276 |   Циновит    |   8   |     Шаман     |        Ночной эльф         |
| 15277 |    Tirnal    |   8   |      Воин     |           Таурен           |
| 15278 |  Kynyssael   |   7   |      Маг      |        Ночной эльф         |
| 15279 |  Troghlinn   |   7   |      Жрец     |           Дворф            |
| 15280 |   Cnhfyybr   |   7   |      Маг      |      Вульпера(Альянс)      |
| 15281 |   Manganiz   |   5   |      Жрец     |           Нежить           |
| 15282 |   Galleana   |   5   |    Охотник    |          Человек           |
| 15283 | Whiteviolin  |   3   |    Охотник    |           Дреней           |
| 15284 |   Фронгер    |   1   |   Разбойник   |            Орк             |
| 15285 |    Морзан    |   1   |      Маг      |           Эредар           |
| 15286 |   Нафаняня   |   80  |     Друид     |           Гоблин           |
| 15287 |    Хелбой    |   80  |    Паладин    |        Ночной эльф         |
| 15288 |  Темноляшка  |   21  |      Воин     |           Эредар           |
| 15289 |  Пикинесик   |   80  |    Паладин    |           Дворф            |
| 15290 |   Нонсенс    |   21  |     Шаман     |           Дреней           |
| 15291 |   Мелодиня   |   18  |     Шаман     |           Тролль           |
| 15292 |  Seedushka   |   80  | Рыцарь смерти |           Дворф            |
| 15293 |  Хананамити  |   80  |      Воин     |           Дреней           |
| 15294 |   Gubagaba   |   27  |    Охотник    |           Гоблин           |
| 15295 |   Пошлячка   |   80  |    Паладин    |         Эльф крови         |
| 15296 |    Mazera    |   80  |    Паладин    |        Эльф бездны         |
| 15297 |     Khor     |   73  | Рыцарь смерти |         Эльф крови         |
| 15298 |   Arnuviel   |   80  |  Чернокнижник |           Эредар           |
| 15299 |  Possiblbl   |   80  |     Друид     |        Высший эльф         |
| 15300 |   Акуляша    |   80  |      Маг      |        Высший эльф         |
| 15301 |    Miina     |   80  |      Маг      |      Пандарен(Альянс)      |
| 15302 |   Альгураб   |   28  |     Шаман     |          Человек           |
| 15303 |    Neara     |   80  |    Охотник    |            Гном            |
| 15304 |  Kalahpidor  |   57  |      Жрец     |            Орк             |
| 15305 |   Кысякусь   |   80  |    Паладин    |       Пандарен(Орда)       |
| 15306 |     Ярль     |   80  |      Маг      |          Человек           |
| 15307 |    Хикка     |   80  |      Маг      |           Дреней           |
| 15308 |    Gampik    |   80  |     Друид     |        Ночной эльф         |
| 15309 |  Deadmorose  |   80  | Рыцарь смерти |          Человек           |
| 15310 |    Furshi    |   33  |      Воин     |          Человек           |
| 15311 |    Шенок     |   80  |      Жрец     |        Эльф бездны         |
| 15312 |  Landestina  |   11  |  Чернокнижник |        Высший эльф         |
| 15313 |   Бомбила    |   80  |      Воин     |           Эредар           |
| 15314 |   Skrylax    |   80  |    Охотник    |          Человек           |
| 15315 | Exsorcistka  |   17  |    Паладин    |            Гном            |
| 15316 |    Бриггс    |   80  |    Охотник    |           Эредар           |
| 15317 |   Шикарная   |   80  |    Охотник    |      Вульпера(Альянс)      |
| 15318 |   Денария    |   80  |     Друид     |        Высший эльф         |
| 15319 |   Jevsham    |   80  |     Шаман     |        Эльф бездны         |
| 15320 |  Saimaster   |   80  |     Шаман     |        Эльф бездны         |
| 15321 |    Гарни     |   80  |     Друид     |           Эредар           |
| 15322 |    Rostt     |   80  |    Охотник    |         Эльф крови         |
| 15323 |  Карманчик   |   80  |      Маг      |        Эльф бездны         |
| 15324 |   Anorimia   |   80  |    Паладин    |        Высший эльф         |
| 15325 | Брокколинка  |   80  |      Воин     |           Дреней           |
| 15326 |    Kayao     |   80  |     Друид     |        Высший эльф         |
| 15327 |  Евгеньюшка  |   80  |     Друид     |           Гоблин           |
| 15328 |    Бузила    |   80  |   Разбойник   |           Таурен           |
| 15329 |    Hotone    |   80  | Рыцарь смерти |           Дворф            |
| 15330 |    Xuilaa    |   80  |     Друид     |        Высший эльф         |
| 15331 |  Суициднег   |   80  |     Шаман     |           Тролль           |
| 15332 |    Дынька    |   80  |     Друид     |        Ночной эльф         |
