+-------+--------------+-------+---------------+----------------------------+
|   id  |     name     | level |     class     |            race            |
| 32575 |  Варлоквин   |   21  |  Чернокнижник |          Человек           |
| 32576 |   Дыхлячок   |   80  |      Воин     |           Нежить           |
| 32577 |  Сестрамеча  |   31  |   Разбойник   |          Человек           |
| 32578 |   Peroxid    |   80  |      Маг      |          Человек           |
| 32579 |   Сильвина   |   80  |      Жрец     |           Нежить           |
| 32580 |  Корнхолео   |   53  |      Воин     |            Орк             |
| 32581 |    Валун     |   80  |      Воин     |           Дворф            |
| 32582 |   Notmagic   |   80  |      Маг      |           Нежить           |
| 32583 |    Babuba    |   70  |     Друид     |           Таурен           |
| 32584 |    Найсшп    |   55  |      Жрец     |        Ночной эльф         |
| 32585 |   Щихитэо    |   49  |    Охотник    |           Таурен           |
| 32586 |   Mishanya   |   5   |      Маг      |         Эльф крови         |
| 32587 |  Асперинка   |   19  |   Разбойник   |            Орк             |
| 32588 |  Hellaramus  |   80  |  Чернокнижник |           Нежить           |
| 32589 |   Баблимся   |   80  |    Паладин    |        Ночной эльф         |
| 32590 |   Яхороший   |   80  | Рыцарь смерти |         Эльф крови         |
| 32591 |    Imper     |   80  |      Воин     |        Высший эльф         |
| 32592 |   Амбушыч    |   80  |   Разбойник   |         Эльф крови         |
| 32593 |   Ложечка    |   80  |     Шаман     |         Эльф крови         |
| 32594 |   Биошторм   |   25  |    Охотник    |           Тролль           |
| 32595 | Toxicwarrior |   80  |     Шаман     |       Пандарен(Орда)       |
| 32596 |    Adept     |   80  |     Шаман     |           Тролль           |
| 32597 |     Ilo      |   70  |   Разбойник   |          Человек           |
| 32598 | Alreadydaddy |   80  | Рыцарь смерти |            Гном            |
| 32599 |    Тбанди    |   80  |   Разбойник   |          Человек           |
| 32600 |  Твоябейба   |   45  |    Охотник    |           Нежить           |
| 32601 |    Kaworu    |   26  |  Чернокнижник |           Тролль           |
| 32602 |    Wexil     |   80  |    Паладин    |        Высший эльф         |
| 32603 |   Палачин    |   80  |    Паладин    |        Эльф бездны         |
| 32604 |   Mmikasa    |   80  |      Жрец     |           Нежить           |
| 32605 |   Подходи    |   80  |     Друид     |           Гоблин           |
| 32606 | Раздвинуноги |   80  |      Маг      |        Ночной эльф         |
| 32607 |   Дарксоул   |   80  |  Чернокнижник |           Нежить           |
| 32608 |  Флешкобот   |   80  |    Паладин    |           Дворф            |
| 32609 |   Метаморф   |   80  |      Маг      |       Вульпера(Орда)       |
| 32610 |    Taejun    |   80  |  Чернокнижник |           Нежить           |
| 32611 |    Штуцер    |   80  |     Шаман     |           Гоблин           |
| 32612 |   Disseven   |   80  | Рыцарь смерти |        Ночной эльф         |
| 32613 |    Енотя     |   80  |   Разбойник   |          Человек           |
| 32614 | Ebirmomoddi  |   5   |     Друид     |         Эльф крови         |
| 32615 |   Macroled   |   2   |     Шаман     |           Дреней           |
| 32616 |    Назул     |   1   |  Чернокнижник |            Орк             |
| 32617 |  Камасутрра  |   80  |    Паладин    |        Высший эльф         |
| 32618 |   Pivochan   |   80  |    Охотник    |        Эльф бездны         |
| 32619 |   Ebiskus    |   71  |    Паладин    |           Нежить           |
| 32620 |    Юдаблю    |   80  | Рыцарь смерти |           Дреней           |
| 32621 | Nonamebomja  |   80  |    Охотник    |           Гоблин           |
| 32622 |  Амоксиклав  |   80  | Рыцарь смерти |            Орк             |
| 32623 |    Гнаида    |   80  |      Маг      |          Человек           |
| 32624 | Твоюдивизию  |   80  |      Маг      |      Вульпера(Альянс)      |
| 32625 |   Youdied    |   80  | Рыцарь смерти |         Эльф крови         |
| 32626 |    Lilac     |   80  |     Друид     |         Эльф крови         |
| 32627 | Открылсундук |   80  | Рыцарь смерти |          Человек           |
| 32628 |    Гифкаа    |   80  |    Паладин    |           Дреней           |
| 32629 | Колядиректор |   80  |      Жрец     |           Дреней           |
| 32630 |   Harnzert   |   53  |      Маг      |           Тролль           |
| 32631 |  Godslayer   |   80  | Рыцарь смерти |           Эредар           |
| 32632 |   Ztigerz    |   80  |    Охотник    |         Эльф крови         |
| 32633 | Nobodyhealme |   80  |      Маг      |         Эльф крови         |
| 32634 |    Scarr     |   80  |    Охотник    |           Нежить           |
| 32635 |    Heepy     |   80  |      Жрец     |           Гоблин           |
| 32636 |   Shishkoo   |   80  | Рыцарь смерти |           Таурен           |
| 32637 |   Searatus   |   80  |  Чернокнижник |           Гоблин           |
